Inspection Date,Zip,Failed
2022-03-16,60620,1
2022-03-17,60654,0
2022-03-17,60641,1
2022-03-17,60628,0
2022-03-18,60639,1
2022-03-18,60614,1
2022-03-18,60638,1
2022-03-17,60611,0
2022-03-17,60629,1
2022-03-18,60625,0
2022-03-17,60625,1
2022-03-18,60707,1
2022-03-21,60639,1
2022-03-21,60607,1
2022-03-21,60659,0
2022-03-22,60637,1
2022-03-22,60622,0
2022-03-22,60625,1
2022-03-22,60629,0
2022-03-22,60618,0
2022-03-22,60614,1
2022-03-23,60620,0
2022-03-23,60652,1
2022-03-23,60657,0
2022-03-23,60607,1
2022-03-24,60628,0
2022-03-24,60620,0
2022-03-24,60620,0
2024-11-20,60653,1
2022-03-24,60605,1
2022-03-24,60632,0
2022-03-24,60620,1
2022-03-25,60707,1
2022-03-25,60638,1
2022-03-25,60622,0
2022-03-25,60622,0
2022-03-25,60647,1
2022-03-25,60614,0
2022-03-28,60639,1
2022-03-25,60638,1
2022-03-28,60620,1
2022-03-28,60620,1
2022-03-28,60636,1
2024-12-03,60614,0
2022-03-29,60614,1
2022-03-29,60642,0
2022-03-29,60639,0
2022-11-08,60606,1
2022-03-29,60618,0
2022-03-29,60614,0
2022-03-29,60629,0
2022-03-29,60647,0
2022-03-30,60632,1
2022-03-30,60618,1
2022-03-30,60622,0
2022-03-31,60641,0
2022-03-31,60639,0
2022-03-31,60614,1
2022-04-01,60613,0
2022-04-01,60639,1
2022-04-01,60660,1
2022-04-04,60614,0
2022-04-04,60618,0
2022-04-05,60640,1
2022-04-04,60620,0
2022-04-05,60632,1
2022-04-05,60660,1
2022-04-05,60628,1
2022-04-07,60632,0
2022-04-07,60647,1
2022-04-07,60657,0
2022-04-07,60632,1
2022-04-07,60657,0
2022-04-07,60632,0
2022-04-08,60638,1
2022-04-08,60614,0
2022-04-08,60707,1
2022-04-08,60622,0
2022-04-08,60622,0
2022-04-08,60620,1
2022-04-08,60625,1
2022-04-08,60625,1
2022-04-12,60610,0
2022-04-11,60607,1
2022-04-11,60631,0
2022-04-11,60632,1
2022-04-11,60607,1
2024-12-05,60634,0
2022-04-11,60632,0
2022-04-12,60639,1
2022-04-12,60630,1
2022-04-12,60620,0
2022-04-13,60622,0
2022-04-13,60639,0
2022-04-15,60622,0
2022-04-13,60619,1
2022-04-13,60632,0
2022-04-13,60614,0
2022-04-13,60666,1
2022-04-13,60622,0
2022-04-14,60622,0
2022-04-14,60636,0
2022-04-14,60614,1
2022-04-15,60620,1
2022-04-14,60654,1
2022-04-15,60654,1
2022-04-15,60622,0
2022-04-15,60657,0
2022-04-18,60628,1
2022-04-19,60642,0
2022-04-20,60620,1
2022-04-20,60647,1
2022-04-20,60618,1
2022-07-05,60630,0
2022-04-21,60639,1
2022-04-21,60632,0
2024-12-05,60651,0
2022-04-22,60632,0
2022-04-22,60641,1
2022-04-25,60629,1
2022-04-25,60622,0
2022-04-25,60620,0
2022-04-26,60629,0
2022-04-26,60641,0
2022-04-28,60629,0
2022-04-27,60629,1
2022-04-27,60616,0
2022-04-27,60636,0
2022-04-27,60610,1
2022-04-27,60622,0
2022-04-27,60632,1
2022-04-28,60632,1
2022-04-28,60625,0
2022-04-28,60647,1
2022-04-29,60620,1
2022-04-28,60620,0
2022-04-29,60653,1
2022-04-29,60620,0
2022-05-02,60620,0
2022-05-02,60616,1
2022-05-02,60621,1
2022-05-02,60629,1
2022-05-02,60620,1
2022-05-02,60616,0
2022-05-03,60624,0
2022-05-03,60647,1
2022-05-03,60637,0
2022-05-04,60647,0
2022-05-04,60614,0
2022-05-04,60657,0
2022-05-05,60614,1
2022-05-06,60620,0
2022-05-06,60625,0
2022-05-09,60634,1
2022-05-06,60647,1
2022-05-06,60620,1
2024-12-05,60620,0
2022-05-09,60614,0
2022-05-19,60647,0
2022-05-09,60638,1
2022-05-09,60611,0
2022-05-09,60620,0
2022-05-09,60618,0
2022-05-10,60618,1
2022-05-10,60643,1
2022-05-10,60610,0
2022-05-11,60610,1
2022-05-11,60625,0
2022-05-11,60647,1
2022-05-12,60827,0
2022-05-12,60620,0
2022-05-12,60619,1
2022-05-12,60618,0
2022-05-12,60620,1
2022-05-12,60620,1
2022-05-12,60639,0
2022-05-13,60620,1
2022-05-13,60620,0
2022-05-13,60620,1
2022-05-13,60629,1
2022-07-05,60625,0
2022-05-13,60643,0
2022-05-13,60641,1
2022-05-13,60647,1
2022-05-16,60643,1
2022-05-16,60622,0
2022-05-16,60639,1
2022-05-16,60647,1
2022-05-16,60657,0
2022-05-16,60618,0
2022-05-17,60622,1
2022-05-17,60643,1
2022-05-17,60647,1
2024-12-06,60622,1
2022-05-17,60620,1
2022-05-17,60602,1
2022-05-17,60620,0
2022-05-17,60620,0
2022-05-17,60641,0
2022-05-25,60625,0
2022-05-18,60622,1
2022-05-19,60643,0
2022-05-19,60827,0
2022-05-25,60643,0
2022-05-19,60620,1
2022-05-19,60610,1
2022-05-19,60607,1
2022-05-19,60641,1
2022-09-08,60657,0
2022-05-19,60622,0
2022-05-19,60624,0
2022-05-20,60620,0
2022-05-20,60619,0
2022-05-20,60628,0
2022-05-20,60625,0
2022-05-20,60622,0
2022-05-20,60666,0
2022-05-23,60618,0
2022-05-23,60610,1
2022-05-23,60614,0
2022-05-23,60610,1
2022-05-23,60615,1
2022-05-25,60610,0
2022-05-25,60629,1
2022-05-25,60632,1
2022-09-23,60638,0
2022-05-25,60629,1
2022-05-25,60629,1
2022-05-25,60622,0
2022-05-25,60707,1
2022-05-26,60659,0
2022-05-25,60622,1
2022-05-25,60632,1
2022-05-26,60647,1
2022-05-26,60628,1
2022-05-26,60622,0
2022-05-26,60610,1
2022-05-26,60620,0
2022-05-26,60647,1
2022-05-26,60620,0
2022-05-27,60614,0
2022-05-27,60630,1
2022-05-27,60649,0
2022-05-27,60614,1
2022-05-27,60651,0
2022-05-31,60610,0
2022-05-31,60647,1
2022-05-31,60618,1
2022-05-31,60654,1
2022-06-01,60629,1
2022-06-01,60625,1
2022-06-01,60632,0
2022-06-01,60639,1
2022-06-01,60632,0
2022-06-01,60622,1
2022-06-01,60657,0
2022-06-01,60625,0
2022-06-02,60652,1
2022-06-02,60628,1
2022-06-02,60601,1
2022-06-02,60645,1
2022-06-03,60632,1
2022-06-02,60620,1
2022-06-03,60629,0
2022-06-03,60629,0
2022-06-03,60641,0
2022-06-03,60629,0
2022-06-03,60639,0
2022-06-03,60632,1
2022-06-03,60643,1
2022-06-03,60642,0
2022-06-03,60617,0
2022-06-03,60620,1
2022-06-06,60647,1
2022-06-09,60617,0
2022-06-06,60636,1
2022-06-06,60617,1
2022-06-06,60639,0
2022-06-06,60618,1
2022-06-06,60601,0
2022-06-06,60647,1
2022-06-06,60620,0
2022-06-07,60622,0
2022-06-10,60619,0
2022-06-07,60607,1
2022-06-07,60625,1
2022-06-07,60661,0
2022-06-07,60622,0
2022-06-08,60636,1
2022-06-08,60614,1
2022-06-08,60632,1
2022-06-08,60645,1
2022-06-08,60622,0
2022-06-10,60620,0
2022-06-06,60655,1
2022-06-09,60619,0
2022-06-09,60622,1
2022-06-09,60647,1
2022-06-10,60632,0
2022-06-09,60632,0
2022-06-13,60632,1
2022-06-10,60622,0
2022-06-10,60625,1
2022-06-13,60636,1
2022-06-14,60643,1
2022-06-13,60629,0
2022-06-16,60647,1
2022-06-13,60632,0
2022-06-16,60649,0
2022-06-15,60636,0
2022-06-15,60636,1
2022-06-15,60607,1
2022-06-14,60617,1
2022-06-15,60614,1
2022-06-15,60655,1
2022-06-15,60629,0
2022-06-16,60647,1
2022-06-15,60622,0
2022-06-15,60642,0
2022-06-15,60647,1
2022-06-15,60654,0
2022-06-15,60626,1
2022-06-16,60607,1
2022-06-16,60641,1
2022-06-16,60632,1
2022-06-16,60649,0
2022-06-16,60619,1
2022-06-17,60645,1
2022-06-17,60622,0
2022-06-17,60651,0
2022-06-17,60618,0
2022-06-21,60653,1
2022-06-23,60636,0
2022-06-21,60620,1
2022-06-22,60632,0
2022-06-22,60657,0
2022-06-22,60618,1
2022-06-23,60638,1
2022-06-22,60616,0
2022-06-23,60625,0
2022-06-24,60628,0
2022-09-30,60628,0
2022-06-24,60618,0
2022-06-24,60641,0
2022-06-24,60622,1
2022-06-24,60639,1
2022-06-24,60628,1
2022-06-24,60618,1
2022-06-24,60622,0
2022-07-15,60638,1
2022-06-27,60625,0
2022-06-28,60625,0
2022-06-28,60626,1
2022-06-28,60622,0
2022-07-22,60630,0
2022-06-28,60644,0
2022-06-29,60617,1
2022-06-28,60666,0
2022-06-29,60629,1
2022-06-28,60639,1
2022-06-29,60614,1
2022-06-29,60625,0
2022-06-29,60647,1
2022-06-29,60637,0
2022-06-29,60622,1
2022-06-29,60618,1
2022-07-01,60647,1
2022-07-05,60647,0
2022-06-30,60660,1
2022-07-05,60626,1
2022-07-05,60618,0
2022-07-06,60618,1
2022-07-06,60707,0
2022-07-06,60620,0
2022-07-06,60618,1
2022-07-06,60612,0
2022-07-07,60620,0
2022-07-07,60618,0
2022-07-07,60625,0
2022-07-07,60645,1
2022-06-21,60601,0
2022-07-07,60628,0
2022-07-07,60638,1
2022-07-07,60657,1
2022-07-08,60618,1
2022-07-08,60647,1
2022-07-08,60609,1
2022-07-11,60647,1
2022-07-12,60618,1
2022-07-11,60631,0
2022-07-12,60639,1
2022-07-12,60622,1
2022-07-12,60626,1
2022-07-12,60614,1
2022-07-13,60626,0
2022-07-13,60622,0
2022-07-13,60632,0
2022-08-17,60625,1
2022-07-13,60641,1
2022-07-14,60622,0
2022-08-17,60622,0
2022-07-18,60620,0
2022-07-15,60657,0
2022-07-15,60626,0
2022-07-18,60620,1
2022-07-18,60618,1
2022-07-18,60643,0
2022-07-19,60608,1
2022-07-19,60637,0
2022-07-18,60607,1
2022-07-20,60614,1
2022-07-19,60614,0
2022-07-20,60666,0
2022-07-20,60618,1
2022-07-20,60622,0
2022-07-21,60628,0
2022-08-19,60614,0
2022-07-21,60622,1
2022-07-21,60601,0
2022-07-21,60647,0
2022-07-22,60625,0
2022-08-03,60632,0
2022-07-22,60618,0
2022-07-22,60620,0
2022-07-25,60618,1
2022-07-25,60647,1
2022-07-25,60617,0
2022-07-25,60625,0
2022-07-26,60618,0
2022-07-26,60601,0
2022-07-26,60625,1
2022-07-26,60630,1
2022-07-27,60622,1
2022-07-27,60618,1
2022-07-27,60614,1
2022-07-27,60654,1
2022-07-27,60632,1
2022-07-28,60614,0
2022-07-28,60622,0
2022-07-28,60657,1
2022-07-28,60633,0
2022-08-03,60625,0
2022-07-28,60622,1
2022-07-28,60645,1
2022-07-28,60622,0
2022-07-28,60610,1
2022-07-28,60620,1
2022-07-29,60618,0
2022-08-01,60625,0
2022-08-01,60654,1
2022-08-15,60622,1
2022-08-01,60632,1
2022-08-02,60614,0
2022-08-02,60608,1
2022-08-03,60631,0
2022-08-03,60641,1
2022-08-02,60624,0
2022-08-04,60614,0
2022-08-04,60622,0
2022-08-04,60606,0
2022-08-04,60647,1
2022-08-04,60625,0
2022-08-04,60608,0
2022-08-04,60619,0
2022-10-03,60632,1
2022-08-05,60614,0
2022-08-08,60620,1
2022-10-03,60632,0
2022-08-09,60622,1
2022-08-09,60639,1
2022-08-09,60622,1
2022-08-10,60639,0
2022-08-10,60659,0
2022-08-12,60632,0
2022-08-12,60632,1
2022-08-12,60632,0
2022-08-12,60636,0
2022-08-12,60657,1
2022-08-12,60632,0
2022-08-12,60614,1
2022-08-15,60614,0
2022-08-15,60606,0
2022-08-15,60601,1
2022-08-15,60647,1
2022-08-16,60622,0
2022-08-16,60625,0
2022-08-16,60657,0
2022-08-16,60626,1
2022-08-16,60618,1
2022-08-16,60622,0
2022-08-16,60625,0
2022-08-16,60631,1
2022-08-17,60647,1
2022-08-17,60622,1
2022-08-17,60647,1
2022-08-15,60659,1
2022-08-18,60629,1
2022-08-18,60625,0
2022-08-18,60647,1
2022-08-19,60618,1
2022-08-19,60614,1
2022-08-22,60632,1
2022-08-22,60615,0
2022-08-30,60629,1
2022-08-22,60647,1
2022-08-23,60618,1
2022-08-23,60607,1
2022-08-23,60638,1
2022-08-24,60629,0
2022-09-01,60622,0
2022-08-24,60620,1
2022-08-24,60609,0
2022-09-01,60629,0
2022-08-24,60622,0
2022-08-25,60619,0
2022-08-25,60632,0
2022-08-25,60632,0
2022-08-25,60629,1
2022-08-25,60632,0
2022-08-26,60639,1
2022-08-26,60639,1
2022-08-25,60622,0
2022-08-30,60639,1
2022-08-30,60613,1
2022-08-30,60614,0
2022-08-30,60620,0
2022-08-31,60632,0
2022-08-29,60619,0
2022-08-29,60632,1
2022-08-31,60657,0
2022-09-02,60647,0
2022-09-02,60638,0
2022-08-29,60632,0
2022-09-02,60639,0
2022-09-06,60638,1
2022-09-06,60618,1
2022-09-07,60629,1
2022-09-08,60639,1
2022-09-08,60618,1
2022-09-08,60613,1
2022-09-08,60632,0
2022-09-08,60642,0
2022-09-08,60660,1
2022-09-09,60604,0
2022-09-09,60618,1
2022-09-09,60608,1
2022-09-09,60625,1
2022-09-12,60632,0
2022-09-12,60632,0
2022-09-12,60632,0
2022-09-09,60639,1
2022-09-12,60640,1
2022-09-12,60625,1
2022-09-13,60629,1
2022-09-14,60632,1
2022-09-14,60610,1
2022-09-14,60625,1
2022-09-14,60632,1
2022-09-15,60629,0
2022-09-15,60614,0
2022-09-15,60614,0
2022-09-15,60629,0
2022-09-15,60622,1
2022-09-16,60620,1
2022-09-16,60647,1
2022-09-16,60614,0
2022-09-19,60618,1
2022-09-19,60628,1
2022-09-19,60618,1
2022-09-20,60622,0
2022-09-20,60620,1
2022-09-21,60632,1
2022-09-21,60610,1
2022-09-22,60632,1
2022-09-22,60632,0
2022-09-22,60612,0
2022-09-22,60622,1
2022-09-23,60632,0
2022-09-26,60632,0
2022-09-26,60629,0
2023-01-06,60613,1
2022-09-26,60625,0
2022-09-27,60609,1
2022-09-27,60622,1
2022-10-03,60638,1
2022-09-27,60626,1
2022-09-27,60657,1
2022-09-27,60622,0
2022-09-28,60657,0
2022-09-28,60604,1
2022-10-05,60622,0
2022-09-28,60629,1
2022-09-28,60661,1
2022-09-29,60632,1
2022-09-29,60647,1
2022-09-29,60632,0
2022-09-29,60659,0
2022-09-30,60618,0
2022-10-03,60625,0
2022-10-04,60613,0
2022-10-04,60657,0
2022-10-04,60660,1
2022-10-04,60619,1
2022-10-04,60617,1
2022-10-04,60647,1
2022-10-05,60604,0
2022-10-05,60601,0
2022-10-05,60632,1
2022-10-06,60618,0
2022-10-06,60625,0
2023-01-06,60642,0
2022-10-06,60618,0
2022-10-07,60632,0
2022-10-07,60642,0
2022-10-07,60614,0
2022-10-07,60625,0
2022-10-07,60654,1
2022-10-11,60605,0
2022-10-12,60625,0
2022-10-12,60632,0
2022-10-11,60619,0
2022-10-12,60632,0
2022-10-13,60618,0
2022-10-12,60604,1
2022-10-13,60647,1
2022-10-13,60660,1
2022-10-14,60618,0
2022-10-14,60609,1
2022-10-14,60614,0
2022-10-14,60613,1
2024-12-10,60614,0
2022-10-14,60622,1
2022-10-17,60618,0
2022-10-17,60625,1
2022-10-17,60609,1
2022-10-18,60628,1
2024-12-03,60622,0
2024-12-09,60639,0
2022-10-18,60613,0
2022-10-18,60608,1
2022-10-18,60601,1
2022-10-18,60654,0
2022-10-19,60645,1
2022-10-19,60657,0
2024-12-09,60618,0
2022-10-21,60632,0
2024-12-09,60614,0
2022-10-19,60626,1
2022-10-20,60639,1
2022-10-20,60606,1
2022-10-21,60603,0
2022-10-21,60641,1
2022-10-21,60640,1
2022-10-21,60617,0
2022-10-21,60632,1
2022-10-21,60622,0
2022-10-25,60622,0
2023-01-11,60643,1
2022-10-25,60647,1
2022-10-25,60609,0
2022-10-25,60623,0
2022-10-25,60707,0
2022-10-25,60609,0
2022-10-25,60610,1
2022-10-26,60628,0
2022-10-26,60632,0
2022-10-26,60632,0
2022-10-26,60660,1
2022-10-26,60614,0
2022-10-27,60647,1
2022-10-27,60602,1
2022-10-27,60636,1
2022-10-27,60647,1
2022-10-28,60632,0
2022-10-28,60657,1
2022-10-31,60647,1
2022-10-31,60619,0
2022-10-31,60606,1
2022-11-04,60618,0
2022-11-01,60618,1
2022-11-01,60647,1
2022-11-01,60641,0
2022-11-02,60620,1
2022-11-01,60618,0
2022-11-01,60606,1
2022-11-02,60654,1
2024-11-21,60666,0
2022-11-02,60602,0
2022-11-02,60610,0
2022-11-02,60602,0
2022-11-02,60660,1
2022-11-02,60609,1
2022-11-03,60602,0
2022-11-03,60622,0
2022-11-04,60630,0
2022-11-04,60629,1
2022-11-04,60630,0
2022-11-07,60654,0
2022-11-07,60622,0
2022-11-07,60618,1
2022-11-07,60618,1
2022-11-07,60609,1
2022-11-07,60628,0
2022-11-07,60601,0
2022-11-07,60620,1
2022-11-08,60647,0
2022-11-09,60601,0
2022-11-09,60609,0
2022-11-09,60614,0
2022-11-09,60642,1
2022-11-09,60614,1
2022-11-10,60620,0
2022-11-10,60618,0
2022-11-10,60639,1
2022-11-10,60622,1
2022-11-10,60632,0
2022-11-14,60618,0
2022-11-14,60640,1
2022-11-14,60643,0
2022-11-15,60640,0
2022-11-15,60618,0
2022-11-15,60632,0
2022-11-15,60622,1
2022-11-16,60642,0
2022-11-16,60618,1
2022-11-16,60617,0
2022-11-16,60640,0
2022-11-16,60610,0
2022-11-15,60606,1
2022-11-17,60626,0
2022-11-17,60632,0
2022-11-18,60609,1
2022-11-18,60614,0
2022-11-18,60652,1
2022-11-21,60618,1
2022-11-21,60632,0
2022-11-21,60641,0
2022-11-21,60632,1
2022-11-22,60632,0
2022-12-22,60617,0
2022-11-25,60660,0
2022-11-25,60610,1
2022-11-28,60609,1
2022-11-28,60629,0
2022-11-28,60660,1
2022-11-28,60632,0
2022-11-28,60632,0
2022-11-28,60632,0
2022-11-28,60651,1
2022-11-29,60610,0
2022-11-29,60609,0
2022-11-29,60618,1
2022-11-29,60628,0
2022-11-29,60632,1
2022-11-29,60601,0
2022-11-30,60610,0
2022-11-30,60649,0
2022-11-30,60632,0
2022-12-01,60610,0
2022-12-01,60629,1
2022-12-01,60827,0
2022-12-01,60654,0
2022-12-01,60649,0
2022-12-01,60609,0
2022-12-01,60647,1
2022-12-02,60622,1
2022-12-05,60636,0
2022-12-05,60660,1
2022-12-05,60608,1
2022-12-05,60647,1
2022-12-05,60615,0
2022-12-06,60626,0
2022-12-06,60639,0
2022-12-06,60608,0
2022-12-06,60618,0
2022-12-07,60626,0
2022-12-07,60632,0
2022-12-07,60632,0
2022-12-07,60629,1
2022-12-07,60639,1
2022-12-07,60606,0
2022-12-07,60632,0
2022-12-07,60608,0
2022-12-07,60654,0
2022-12-07,60608,0
2022-12-09,60644,0
2022-12-07,60660,1
2022-12-08,60618,0
2022-12-08,60625,1
2022-12-08,60632,0
2022-12-08,60608,1
2022-12-08,60617,0
2022-12-08,60611,0
2022-12-09,60639,0
2022-12-09,60660,0
2022-12-12,60610,0
2022-12-12,60660,1
2022-12-13,60618,0
2022-12-13,60612,1
2022-12-13,60632,0
2022-12-13,60657,1
2022-12-13,60652,1
2022-12-13,60609,0
2022-12-14,60632,0
2022-12-14,60651,1
2022-12-14,60623,0
2022-12-16,60618,0
2022-12-19,60610,1
2022-12-19,60614,1
2022-12-19,60655,1
2022-12-19,60632,0
2022-12-19,60606,1
2022-12-20,60632,1
2022-12-20,60618,1
2022-12-20,60652,0
2022-12-21,60623,0
2022-12-21,60616,0
2022-12-21,60610,1
2024-12-05,60639,0
2022-12-22,60609,1
2022-12-22,60618,0
2022-12-22,60661,0
2022-12-22,60628,1
2022-12-22,60620,0
2022-12-29,60611,0
2022-12-29,60620,0
2024-12-09,60637,0
2022-12-28,60619,1
2022-12-29,60654,0
2022-12-29,60620,0
2022-12-29,60653,0
2023-01-05,60617,0
2024-11-29,60647,0
2022-12-29,60645,0
2022-12-29,60632,0
2024-11-26,60618,1
2023-01-05,60634,0
2023-01-05,60616,0
2023-01-05,60618,0
2023-01-06,60609,0
2023-01-06,60643,1
2023-01-06,60614,1
2023-01-09,60622,0
2023-01-09,60643,1
2024-12-06,60614,0
2023-01-09,60642,0
2023-01-09,60643,1
2023-01-09,60618,1
2024-12-02,60639,0
2023-01-09,60607,1
2023-01-10,60622,1
2023-01-09,60666,0
2023-01-11,60642,0
2023-01-11,60642,0
2023-01-11,60618,0
2023-01-11,60660,0
2023-01-12,60623,1
2023-01-12,60608,1
2023-01-12,60634,0
2023-01-12,60632,1
2023-01-12,60609,1
2023-01-13,60642,0
2023-01-13,60609,1
2023-01-17,60660,0
2023-01-17,60612,0
2024-12-11,60612,0
2023-01-17,60637,0
2023-01-17,60660,0
2023-01-17,60622,1
2023-01-18,60642,1
2024-12-05,60647,0
2024-12-09,60651,0
2023-01-18,60609,1
2023-01-18,60643,0
2023-01-18,60643,0
2023-01-18,60620,0
2023-01-18,60610,0
2023-01-19,60642,0
2023-01-19,60613,0
2023-01-19,60611,0
2023-01-19,60652,0
2023-01-20,60651,1
2023-01-20,60617,0
2023-01-20,60655,0
2023-01-20,60614,0
2023-01-20,60642,0
2023-01-23,60642,0
2024-11-26,60647,0
2023-01-23,60643,1
2023-02-10,60657,0
2023-01-25,60611,1
2023-01-23,60613,0
2023-01-23,60651,0
2023-01-25,60634,1
2023-01-25,60642,0
2023-01-25,60617,1
2023-01-25,60622,1
2023-01-26,60609,0
2023-02-09,60614,1
2023-01-26,60657,0
2023-01-26,60609,1
2023-01-26,60622,1
2023-01-26,60620,0
2023-01-26,60619,0
2023-02-24,60614,1
2023-01-27,60621,1
2023-01-27,60626,0
2023-01-27,60657,0
2023-01-27,60618,1
2023-01-27,60657,0
2023-01-27,60641,1
2023-01-27,60642,0
2023-01-30,60617,0
2023-01-30,60622,1
2023-01-30,60610,1
2023-01-30,60618,0
2023-01-30,60607,0
2023-01-30,60618,1
2023-02-01,60611,1
2023-02-01,60624,0
2023-02-01,60666,0
2023-02-01,60619,0
2023-02-01,60609,0
2023-02-01,60617,1
2023-02-02,60657,1
2023-02-02,60634,0
2023-02-02,60641,1
2023-02-02,60622,0
2023-02-27,60656,0
2023-02-02,60652,0
2023-02-02,60608,1
2023-02-03,60621,0
2023-02-03,60638,0
2023-02-03,60652,0
2023-02-06,60628,0
2023-02-06,60609,0
2023-02-03,60617,1
2023-02-03,60645,0
2023-02-07,60617,1
2023-02-06,60651,0
2023-02-27,60640,0
2023-02-08,60643,1
2023-02-08,60641,1
2023-02-07,60651,1
2023-02-09,60617,1
2023-02-09,60661,0
2023-02-09,60628,1
2023-02-08,60647,0
2023-02-09,60652,0
2023-02-09,60643,1
2023-02-09,60617,1
2023-02-10,60618,1
2023-02-10,60609,0
2023-02-10,60622,1
2023-02-10,60651,1
2023-02-10,60654,0
2023-02-14,60643,1
2023-02-14,60617,0
2023-02-14,60614,1
2023-02-14,60617,0
2023-02-14,60660,0
2024-12-04,60614,0
2023-02-14,60634,1
2023-02-15,60612,1
2023-02-16,60609,1
2023-02-16,60620,0
2023-02-17,60643,0
2023-02-17,60617,1
2023-02-17,60607,0
2023-02-17,60641,1
2023-02-21,60634,1
2023-02-21,60641,1
2024-12-10,60638,0
2023-02-22,60621,1
2023-03-02,60609,0
2023-02-22,60609,1
2023-02-22,60640,1
2023-02-22,60620,0
2023-02-22,60609,0
2023-02-22,60620,0
2024-12-05,60626,0
2024-04-15,60651,0
2023-02-23,60656,0
2023-03-09,60631,1
2023-02-24,60634,0
2023-02-24,60643,1
2023-02-24,60643,0
2023-02-24,60613,0
2023-02-24,60609,0
2023-02-24,60619,0
2023-02-27,60609,0
2023-02-27,60661,1
2023-02-27,60609,0
2023-02-27,60614,1
2023-02-27,60641,1
2023-02-28,60661,0
2023-03-01,60617,1
2023-03-02,60634,0
2023-03-02,60657,1
2023-03-02,60641,1
2023-03-02,60609,0
2023-03-02,60643,0
2023-03-02,60641,0
2023-03-03,60606,0
2023-03-03,60643,1
2023-03-03,60609,0
2023-03-07,60614,1
2023-03-03,60621,0
2023-03-07,60656,1
2023-03-10,60643,0
2023-03-08,60643,1
2023-03-08,60640,0
2023-03-08,60619,0
2023-03-08,60629,1
2023-03-08,60643,0
2023-03-08,60666,0
2023-03-09,60657,0
2023-03-09,60619,1
2023-03-10,60625,1
2023-03-10,60609,0
2023-03-13,60657,0
2023-03-13,60661,1
2023-03-13,60620,0
2023-03-13,60655,0
2023-03-13,60622,0
2023-03-13,60618,0
2023-03-14,60643,0
2023-03-13,60649,0
2023-03-14,60606,0
2023-03-14,60651,0
2023-03-14,60651,1
2023-03-14,60622,0
2023-03-14,60619,1
2023-03-14,60610,1
2023-03-14,60622,1
2023-03-15,60661,0
2023-03-15,60643,0
2023-03-15,60629,1
2023-03-15,60638,1
2023-03-15,60638,1
2023-03-15,60657,1
2023-03-16,60623,0
2023-03-16,60655,1
2023-03-16,60657,0
2023-03-16,60654,0
2023-03-17,60622,0
2023-03-21,60657,0
2023-03-20,60607,0
2023-03-30,60640,0
2023-03-20,60607,0
2023-03-20,60660,0
2023-03-20,60614,1
2023-03-21,60623,0
2023-03-21,60643,1
2023-03-30,60612,0
2023-03-21,60606,1
2023-03-22,60613,0
2023-03-22,60655,0
2023-03-22,60638,0
2023-03-30,60657,1
2023-03-22,60638,0
2023-03-22,60632,1
2023-03-23,60655,0
2023-03-23,60657,0
2023-03-23,60643,0
2023-03-24,60651,1
2023-03-24,60656,1
2023-03-23,60624,0
2023-03-27,60609,1
2023-03-24,60609,1
2023-03-27,60655,0
2023-03-27,60618,0
2023-03-27,60643,1
2023-03-27,60624,0
2023-03-28,60609,0
2023-03-28,60638,0
2023-03-28,60629,1
2023-04-12,60638,1
2023-03-28,60618,1
2023-03-29,60638,1
2023-03-29,60641,1
2023-03-30,60655,0
2023-03-30,60629,1
2023-03-30,60612,1
2023-04-03,60606,0
2023-04-03,60618,1
2023-04-03,60638,0
2023-04-03,60617,1
2023-04-03,60638,0
2023-04-03,60619,1
2023-04-04,60632,1
2023-04-04,60652,0
2023-04-05,60618,0
2023-04-05,60638,0
2023-04-05,60652,0
2023-04-05,60622,0
2023-04-05,60614,0
2023-04-05,60611,1
2023-04-07,60643,0
2023-04-07,60654,0
2023-04-07,60655,0
2023-04-07,60620,0
2023-04-07,60626,0
2023-04-07,60666,0
2023-04-07,60643,0
2023-04-07,60628,0
2023-04-10,60655,0
2023-04-10,60617,1
2023-04-10,60620,0
2020-10-21,60608,1
2023-04-10,60607,1
2023-04-10,60607,1
2023-04-10,60618,1
2023-04-10,60638,0
2023-04-11,60654,1
2023-04-10,60634,0
2023-04-10,60609,0
2023-04-11,60619,1
2023-04-11,60643,0
2023-06-22,60634,0
2023-04-11,60660,1
2023-04-11,60655,0
2023-04-12,60629,1
2023-04-12,60651,0
2023-04-13,60640,0
2023-04-12,60613,0
2023-04-13,60638,0
2023-04-13,60666,0
2023-04-13,60638,0
2023-04-13,60640,0
2023-04-13,60639,1
2023-04-13,60638,0
2023-04-14,60622,1
2023-04-14,60641,1
2023-04-14,60640,1
2023-04-14,60666,0
2023-04-17,60634,0
2023-04-17,60622,0
2023-04-17,60614,1
2023-04-17,60634,1
2023-04-17,60638,0
2023-04-17,60611,0
2023-04-18,60609,1
2023-04-19,60618,0
2023-04-18,60625,1
2023-04-18,60649,1
2023-04-18,60660,0
2023-04-20,60644,0
2023-04-19,60610,0
2023-04-19,60638,1
2023-04-20,60652,0
2023-04-20,60638,0
2023-04-21,60614,1
2023-04-21,60612,1
2023-04-21,60618,1
2023-04-24,60638,0
2023-04-24,60666,0
2023-04-25,60661,1
2023-04-25,60657,1
2023-04-25,60607,1
2023-04-26,60618,0
2023-04-26,60647,0
2023-05-04,60644,1
2023-04-28,60660,0
2023-04-28,60607,0
